razotajs,marka,gads,dzinejs,tilpums,nobraukums,cena,apraksts,bilde,saite
Mazda,Mazda Mazda6,2012,Dīzelis,2.2,204,5390,"Mazda 6 2.2Td, 96Kw, Executive .  Latvija nav braukta.   Atri nokārtot k",https://i.ss.lv/gallery/4/772/192948/38589592.th2.jpg,/msg/lv/transport/cars/mazda/mazda6/hbxpn.html
Audi,Audi A4,2007,Dīzelis,3.0,216,5850,Audi A4 3.0tdi 171kw. R19 Rs4 Tiko no Holandes   Origenalais nobraukums ,https://i.ss.lv/gallery/4/776/193960/38791933.th2.jpg,/msg/lv/transport/cars/audi/a4/bcedf.html
Volvo,Volvo XC 70,2007,Dīzelis,2.4,208,5700,"D-5 awd, Auto Bez defektiem, Auto ar garantiju par labu tehnisko kvalitā",https://i.ss.lv/gallery/4/759/189712/37942304.th2.jpg,/msg/lv/transport/cars/volvo/xc70/bbpeix.html
Volvo,Volvo XC 70,2005,Dīzelis,2.4,321,4500,2.4.D5. 136kw. Новая резина. Новый Т О. Мосты работают. Заменены масла ф,https://i.ss.lv/gallery/4/765/191045/38208936.th2.jpg,/msg/lv/transport/cars/volvo/xc70/beflbo.html
Citroen,Citroen C5,2005,Dīzelis,2.0,242,1800,Citroen C5. 2.0 Dīzelis /100Kw/  Aprīkojums:  Borta dators  El. stikli  ,https://i.ss.lv/gallery/4/775/193517/38703286.th2.jpg,/msg/lv/transport/cars/citroen/c5/fmxch.html
Bmw,Bmw 318,1998,Benzīns,1.8,300,450,"Ruuc, bet motors beidzies.   Celja nodoklis pa sho gadu nomaksats.   bez",https://i.ss.lv/gallery/4/776/193960/38791906.th2.jpg,/msg/lv/transport/cars/bmw/318/bfddl.html
Land Rover,Land Rover Discovery,2005,Dīzelis,3.0,438,5490,Land Rover Discovery 2.7d Automats Bagātā komplektacija. Tikko veikta li,https://i.ss.lv/gallery/4/765/191153/38230475.th2.jpg,/msg/lv/transport/cars/land-rover/discovery/fgdcp.html
Opel,Opel Astra,2016,Dīzelis,1.6,202,7950,"Pārdod Opel Astra Sports Tourer,   2017 gada modelis.   1.6 dīzelis, 136",https://i.ss.lv/gallery/4/776/193960/38791891.th2.jpg,/msg/lv/transport/cars/opel/astra/bcbeb.html
Volkswagen,Volkswagen Golf 4,2000,Dīzelis,1.9,368,1400,"Машина, для тех, кому нужна технически живое авто. Резина м+s почти нова",https://i.ss.lv/gallery/4/776/193960/38791928.th2.jpg,/msg/lv/transport/cars/volkswagen/golf-4/bxffcb.html
Bmw,Bmw 520,2010,Dīzelis,2.0,237,6490,BMW 520d 130kw Automats Final Edition Tikko no Vacijas Auto perfekto sta,https://i.ss.lv/gallery/4/741/185113/37022554.th2.jpg,/msg/lv/transport/cars/bmw/520/fcgfn.html
Mercedes,Mercedes E220,2010,Dīzelis,2.2,351,7950,MB E220 2.2d 120kw Avangarde Auto perfekto stavokli. Nav Krasots Nav Sis,https://i.ss.lv/gallery/4/707/176713/35342533.th2.jpg,/msg/lv/transport/cars/mercedes/e220/hibmf.html
Mercedes,Mercedes C320,2008,Dīzelis,3.0,220,6950,MB C320 3.0d 165kw Amg Avangarde. Auto perfekto stavokli. Nav ruses. Mot,https://i.ss.lv/gallery/4/697/174214/34842787.th2.jpg,/msg/lv/transport/cars/mercedes/c320/cebni.html
Bmw,Bmw 316,2004,Benzīns,1.8,216,3200,Apskatīt var Tikai pēc iepriekšējā pieraksta.   -Tikko no Vācijas.   - C,https://i.ss.lv/gallery/4/720/179978/35995537.th2.jpg,/msg/lv/transport/cars/bmw/316/dhndi.html
Toyota,Toyota Yaris,2005,Dīzelis,1.4,198,2650,Apskatīt var Tikai pēc iepriekšējā pieraksta.   -Tikko no Vācijas.   -Se,https://i.ss.lv/gallery/4/711/177541/35508036.th2.jpg,/msg/lv/transport/cars/toyota/yaris/bxlopc.html
Bmw,Bmw X3,2006,Dīzelis,3.0,233,5950,BMW X3 3.0d 160kw Individual Mehaniska karba. Auto perfekto stavokli. Mo,https://i.ss.lv/gallery/4/709/177091/35418028.th2.jpg,/msg/lv/transport/cars/bmw/x3/bjbdlj.html
Volvo,Volvo XC 70,2004,Benzīns,2.5,205,3800,"Bez defektiem, Auto ar garantiju par labu tehnisko kvalitāti. Volvo Xc-7",https://i.ss.lv/gallery/4/760/189974/37994629.th2.jpg,/msg/lv/transport/cars/volvo/xc70/ahkfk.html
Audi,Audi A6,2006,Dīzelis,3.0,267,5250,Audi A6 3.0d S-Line Tikko no Francijas Auto perfekto stavokli. Nav sists,https://i.ss.lv/gallery/4/650/162321/32464110.th2.jpg,/msg/lv/transport/cars/audi/a6/bfxnh.html
Audi,Audi A6,2011,Dīzelis,3.0,203,8950,Audi A6 3.0d Quattro S-Line Plus Individual Auto perfekto stavokli. Moto,https://i.ss.lv/gallery/4/719/179724/35944707.th2.jpg,/msg/lv/transport/cars/audi/a6/gecej.html
Opel,Opel Corsa,2008,Dīzelis,1.3,169,2490,Opel Corsa 1.3d 66kw Laba komplektacija. original nobraukums tikai 166t.,https://i.ss.lv/gallery/4/719/179727/35945208.th2.jpg,/msg/lv/transport/cars/opel/corsa/emomh.html
Mitsubishi,Mitsubishi Lancer,2011,Dīzelis,1.8,196,4350,Mitsubishi Lancer Sport 1.8d 110kw Tikko no Vacija Original nobraukums 1,https://i.ss.lv/gallery/4/736/183824/36764619.th2.jpg,/msg/lv/transport/cars/mitsubishi/lancer/coxoh.html
Audi,Audi A4,2003,Dīzelis,2.5,165,3950,Audi A4 2.5Tdi Quattro 132kw S-Line Plus R18 diskus S-line No Vacija. Vi,https://i.ss.lv/gallery/4/736/183934/36786773.th2.jpg,/msg/lv/transport/cars/audi/a4/bxecid.html
Saab,Saab 9-3,2010,Dīzelis,1.9,210,3950,Saab 9-3 Vector 1.9Tdi 110kw 6 mehaniska karba No Vacija. Pilnaka komple,https://i.ss.lv/gallery/4/736/183936/36787070.th2.jpg,/msg/lv/transport/cars/saab/9-3/bhdgo.html
Audi,Audi A4,2005,Dīzelis,2.5,254,3990,Audi A4 2.5d S-Line Individual Auto perfekto stavokli. Motor un Karba id,https://i.ss.lv/gallery/4/742/185353/37070506.th2.jpg,/msg/lv/transport/cars/audi/a4/fddpj.html
Bmw,Bmw 316,2004,Benzīns,1.8,199,1750,"Pārdodu auto labā tehniskā stāvoklī ir vizuāli defekti, salonā nav smēķē",https://i.ss.lv/gallery/4/776/193960/38791830.th2.jpg,/msg/lv/transport/cars/bmw/316/djnxc.html
Mercedes,Mercedes E320,2007,Dīzelis,3.0,245,5750,MB E320 3.0d 165kw Avangarde Tikko no Vacija. Auto perfekto stavokli. Na,https://i.ss.lv/gallery/4/746/186432/37286351.th2.jpg,/msg/lv/transport/cars/mercedes/e320/eemkh.html
Porsche,Porsche Cayenne,2004,Benzīns,4.5,204,7500,Porche Cayenne 4.5S 250kw Tikko no Vacija Auto perfekto stavokli. Nav si,https://i.ss.lv/gallery/4/712/177819/35563612.th2.jpg,/msg/lv/transport/cars/porsche/cayenne/bfekh.html
Nissan,Nissan Qashqai,2010,Dīzelis,1.5,262,5900,"Pārdodam savu ģimenes auto, auto ideālā stāvoklī, nav ne buktites, ne sk",https://i.ss.lv/gallery/4/776/193958/38791595.th2.jpg,/msg/lv/transport/cars/nissan/qashqai/bpehcl.html
Renault,Renault Trafic,2008,Dīzelis,2.0,263,4200,"Renault Trafic 2.0 Cdti, Garā bāze (L2H1).    Lielisks variants darbam. ",https://i.ss.lv/gallery/4/776/193948/38789593.th2.jpg,/msg/lv/transport/cars/renault/trafic/popgh.html
Audi,Audi A6,2005,Dīzelis,2.7,283,3990,Audi A6 2.7d S-Line Plus Mehaniska karba. Auto perfekto stavokli. Motor ,https://i.ss.lv/gallery/4/739/184707/36941295.th2.jpg,/msg/lv/transport/cars/audi/a6/flfei.html
Volkswagen,Volkswagen Polo,2011,Dīzelis,1.6,207,5550,"Tikko no Skandināvijas. Firma pārdod smuku, koptu, regulāri uzpasētu VW ",https://i.ss.lv/gallery/4/776/193960/38791806.th2.jpg,/msg/lv/transport/cars/volkswagen/polo/eipec.html
Volkswagen,Volkswagen Passat (B5),1998,Dīzelis,1.9,460,900,"Pārdodas “Fermeru sapnis”. Auto labā tehniskā kārtībā, ieguldījumus nepr",https://i.ss.lv/gallery/4/776/193959/38791695.th2.jpg,/msg/lv/transport/cars/volkswagen/passat-b5/njxxf.html
Kia,Kia Ceed,2008,Dīzelis,1.6,173,3500,Kia Ceed 1.6 tdi 85 kw. tikko no Francijas.   Ļoti labs dzinējs ekonomis,https://i.ss.lv/gallery/4/776/193959/38791772.th2.jpg,/msg/lv/transport/cars/kia/ceed/dhxio.html
Bmw,Bmw X5,2006,Dīzelis,3.0,279,8490,X5 3.0d 160kw Facelift Individual Tikko no Vacija Mehaniska karba. Comfo,https://i.ss.lv/gallery/4/776/193882/38776397.th2.jpg,/msg/lv/transport/cars/bmw/x5/hfmcf.html
Volkswagen,Volkswagen Golf 4,2000,Dīzelis,1.9,418,1700,"Uz Latviju atdzinu 2019.gadā no Somijas, jo Latvijā nebija šāda komplekt",https://i.ss.lv/gallery/4/774/193397/38679260.th2.jpg,/msg/lv/transport/cars/volkswagen/golf-4/cnbfl.html
Subaru,Subaru Forester,2004,Benzīns,2.0,372,1850,"Pārdodu Subaru Forester 2.0 benzīns, 2004 gads, automāts, jauna skate, n",https://i.ss.lv/gallery/4/776/193959/38791750.th2.jpg,/msg/lv/transport/cars/subaru/forester/bexil.html
Mercedes,Mercedes ML320,2007,Dīzelis,3.0,290,7490,"Kredīts/maińa/pardošan ā  Pirmā iemāksa 190€    LV Pirkts , originals no",https://i.ss.lv/gallery/4/768/191929/38385676.th2.jpg,/msg/lv/transport/cars/mercedes/ml320/nmdgh.html
Lexus,Lexus IS,2008,Dīzelis,2.2,238,4850,"Izcils Lexus, Jauna TA, ādas salons, sēdekļu apsilde, 6 pakāpju ātrumkār",https://i.ss.lv/gallery/4/764/190946/38189149.th2.jpg,/msg/lv/transport/cars/lexus/is/ddfdm.html
Volkswagen,Volkswagen Passat (B6),2007,Dīzelis,2.0,342,2150,"Pārdodas b6, manā īpašumā vairāk, kā gadu, esmu mainijis zobsiksnu, eļļa",https://i.ss.lv/gallery/4/776/193958/38791548.th2.jpg,/msg/lv/transport/cars/volkswagen/passat-b6/becbxp.html
Bmw,Bmw 525,2011,Dīzelis,3.0,251,13500,Bmw 525 3.0л дизель. Авто в отличном состоянии. В декабре 2020г при проб,https://i.ss.lv/gallery/4/769/192143/38428472.th2.jpg,/msg/lv/transport/cars/bmw/525/ckhfi.html
Volvo,Volvo V70,2005,Dīzelis,2.4,206,3199,"Perfekts auto Tikko NO Vācijas, 2.4D5 120kw, klimata kontrole, kondicion",https://i.ss.lv/gallery/4/768/191798/38359541.th2.jpg,/msg/lv/transport/cars/volvo/v70/bhkfhb.html
Opel,Opel Zafira,2014,Dīzelis,2.0,157,6490,"Tikko NO Vācijas, 2.0Tdi 96kw, Navigācija, kondicionieris, kruīza kontro",https://i.ss.lv/gallery/4/768/191765/38352863.th2.jpg,/msg/lv/transport/cars/opel/zafira/aaidb.html
Volvo,Volvo XC 90,2004,Dīzelis,2.4,297,4750,"Volvo xc90 2.4D5 120kw 7 vietas.   Auto ir teicamā tehniskā, vizuālā stā",https://i.ss.lv/gallery/4/776/193957/38791328.th2.jpg,/msg/lv/transport/cars/volvo/xc90/bgpbkc.html
Volkswagen,Volkswagen Passat (B7),2011,Benzīns,1.8,164,5700,Pārdodu wv passat B7 labā tehniskā stāvoklī. Lūgums zvanīt uz otru numur,https://i.ss.lv/gallery/4/765/191002/38200278.th2.jpg,/msg/lv/transport/cars/volkswagen/passat-b7/bldkob.html
Nissan,Nissan Qashqai,2016,Dīzelis,1.5,107,12690,"Perfekts auto Tikko NO Vācijas, pilnākā komplektācija, 360 kamera, Navig",https://i.ss.lv/gallery/4/755/188676/37735088.th2.jpg,/msg/lv/transport/cars/nissan/qashqai/bonblj.html
Mitsubishi,Mitsubishi Outlander,2008,Benzīns,2.4,219,4900,"Mitsubishi Outlander 4Wd automāts 2008. gada. 2.4 benzins, pirkts Latvij",https://i.ss.lv/gallery/4/776/193958/38791476.th2.jpg,/msg/lv/transport/cars/mitsubishi/outlander/digke.html
Mercedes,Mercedes ML320,2006,Dīzelis,3.0,311,7100,"Продается автомашина ML 320, W 164, в отличном состоянии кузов и салон. ",https://i.ss.lv/gallery/4/776/193958/38791427.th2.jpg,/msg/lv/transport/cars/mercedes/ml320/bcjlbh.html
Nissan,Nissan Qashqai,2016,Benzīns,1.2,50,11600,Nissan Qashqai цвета белый перламутр.   В сентябре пройден ТО без замеча,https://i.ss.lv/gallery/4/707/176545/35308965.th2.jpg,/msg/lv/transport/cars/nissan/qashqai/bbioec.html
Volkswagen,Volkswagen Sharan,2006,Dīzelis,2.0,256,4500,Tikko no Vācijas.   -Ļoti lābā stavoklī.   -Ir iespējama maiņa un līzing,https://i.ss.lv/gallery/4/768/191779/38355692.th2.jpg,/msg/lv/transport/cars/volkswagen/sharan/edlxx.html
Peugeot,Peugeot 5008,2011,Benzīns,1.6,183,3950,Labs ietilpigs auto ideala stavokli ka vizuali ta ari tehniski  Jauna te,https://i.ss.lv/gallery/4/763/190620/38123882.th2.jpg,/msg/lv/transport/cars/peugeot/5008/bopblf.html
Volkswagen,Volkswagen Polo,2008,Dīzelis,1.4,235,2550,Mašīna ir labā stāvoklī. TA līdz 18.03.2022. Viss strādā perfekti. Ļoti ,https://i.ss.lv/gallery/4/639/159587/31917313.th2.jpg,/msg/lv/transport/cars/volkswagen/polo/ikdho.html
Bmw,Bmw 318,1990,Benzīns,4.0,228,4900,"Pārdod e30 4, 0 V8 M60B40 Vems vadība, 305Zs uz stenda. Cietās bukses, r",https://i.ss.lv/gallery/4/650/162309/32461705.th2.jpg,/msg/lv/transport/cars/bmw/318/fpbgi.html
Volvo,Volvo V60,2013,Hibrīds,2.4,295,11500,"Volvo V60 D6, Plug In Hybrid, 2.4l, Dīzelis Awd, pilnākā komplektācija. ",https://i.ss.lv/gallery/4/776/193957/38791259.th2.jpg,/msg/lv/transport/cars/volvo/v60/bljhkj.html
Honda,Honda Cr-v,2007,Dīzelis,2.2,208,5390,2.2 cdti. Ādas salons. Panorāma lūka. 0-teicamā tehniskā stāvoklī. Execu,https://i.ss.lv/gallery/4/774/193457/38691212.th2.jpg,/msg/lv/transport/cars/honda/cr-v/ameff.html
Audi,Audi A6,2007,Dīzelis,2.7,295,5200,Pārdodu Audi A6 2.7tdi Quattro132kw.   Vienīgais īpašnieks Latvijā. Iegā,https://i.ss.lv/gallery/4/776/193957/38791224.th2.jpg,/msg/lv/transport/cars/audi/a6/bolfb.html
Audi,Audi A4,2002,Dīzelis,1.9,311,2750,Pārdodu audi A4 2002 gada .   1.9 Tdi PD motors svaigi mainītas siksnas ,https://i.ss.lv/gallery/4/776/193955/38790866.th2.jpg,/msg/lv/transport/cars/audi/a4/bcmkxd.html
Volvo,Volvo V50,2012,Dīzelis,2.0,241,5990,Tikko no Holandes .2.0 d 110 kW ( volvo motors ). Ideala stavokli .leti ,https://i.ss.lv/gallery/4/776/193956/38791134.th2.jpg,/msg/lv/transport/cars/volvo/v50/bexmeg.html
Citroen,Citroen Berlingo,2011,Dīzelis,1.6,263,4400,"Отличном состоянии, в Саласпилсе. Есть возможность поднять на подъемнике",https://i.ss.lv/gallery/4/776/193956/38791102.th2.jpg,/msg/lv/transport/cars/citroen/berlingo/anijd.html
Opel,Opel Meriva,2005,Dīzelis,1.7,294,1200,"Pārdodam uzticīgi kalpojušu ģimenes auto, orģinālais nobraukums, labā te",https://i.ss.lv/gallery/4/776/193956/38791173.th2.jpg,/msg/lv/transport/cars/opel/meriva/gcjkh.html
Bmw,Bmw 530,2001,Dīzelis,3.0,351,3290,"Svaiga E39 tīkotājiem- bez rūsas, buktēm vai švīkām- jāredz dzīvē, 530d,",https://i.ss.lv/gallery/4/775/193575/38714866.th2.jpg,/msg/lv/transport/cars/bmw/530/ggncc.html
Bmw,Bmw 320,2001,Dīzelis,2.0,240,2190,"Xenons, klimata kontrole, kruīza kontrole, lietie diski. Automašīna labā",https://i.ss.lv/gallery/4/776/193759/38751611.th2.jpg,/msg/lv/transport/cars/bmw/320/beegip.html
Volkswagen,Volkswagen Arteon,2018,Benzīns,2.0,105,25000,Sakarā ar auto parka maiņu uzņēmums tirgo koptu un saudzētu auto.,https://i.ss.lv/gallery/4/776/193899/38779644.th2.jpg,/msg/lv/transport/cars/volkswagen/arteon/cxcigx.html
Lexus,Lexus RX,2011,Hibrīds,3.5,217,14800,"Lexus RX 450H, 4X4, 183Kw / 249Zs.     Automašīna pirkta jauna Latvijā. ",https://i.ss.lv/gallery/4/776/193929/38785655.th2.jpg,/msg/lv/transport/cars/lexus/rx/gbicd.html
Mercedes,Mercedes ML320,1999,Benzīns,3.2,236,1890,"Ādas salons, el. reg. sēdekļi ar apsildi, klimata kontrole, ādas stūre, ",https://i.ss.lv/gallery/4/772/192942/38588396.th2.jpg,/msg/lv/transport/cars/mercedes/ml320/bkcxk.html
Volkswagen,Volkswagen Caddy,2007,Dīzelis,1.9,314,2390,"1.9 Tdi, 5- vietas, Jauna TA, nomaksāti nodokļi, skaists salons, info ce",https://i.ss.lv/gallery/4/773/193089/38617715.th2.jpg,/msg/lv/transport/cars/volkswagen/caddy/bclxne.html
Bmw,Bmw 520,2003,Dīzelis,2.0,272,1990,"520d, Mehānika, Xenons, ādas salons, ādas multi stūre, klimata kontrole,",https://i.ss.lv/gallery/4/776/193835/38766958.th2.jpg,/msg/lv/transport/cars/bmw/520/apdnl.html
Bmw,Bmw 320,1995,Benzīns,2.5,124,1900,Motors m52b25  Reduktors metinats  M50 vienmasas sajūgs  Style 5 r15  Ms,https://i.ss.lv/gallery/4/776/193956/38791004.th2.jpg,/msg/lv/transport/cars/bmw/320/bclmh.html
Volvo,Volvo XC 90,2017,Dīzelis,2.0,23,40990,"Volvo Xc90 Inscription Awd D5 2.0 dīzelis, 173kW/235 Z/s, 8-pak. automāt",https://i.ss.lv/gallery/4/768/191783/38356411.th2.jpg,/msg/lv/transport/cars/volvo/xc90/bnenxc.html
Mercedes,Mercedes CLS350,2005,Benzīns,3.5,223,4950,"Fiksēta cena- Cls350, key less go, start stop, el. reg. sēdekļi ar apsil",https://i.ss.lv/gallery/4/776/193817/38763394.th2.jpg,/msg/lv/transport/cars/mercedes/cls350/bxnhix.html
Seat,Seat Exeo,2009,Dīzelis,2.0,282,3950,Eauto / 2.0 dīzelis 105kw. Exeo ST - Sporta pakotne. Labs prīkojums ar S,https://i.ss.lv/gallery/4/757/189187/37837322.th2.jpg,/msg/lv/transport/cars/seat/exeo/cxkfff.html
Audi,Audi Allroad,2014,Dīzelis,3.0,189,14900,Audi A4 Allroad Quattro 3.0dzinejs 180Kw Latvija nav ekspluatēta.    Reģ,https://i.ss.lv/gallery/4/775/193607/38721294.th2.jpg,/msg/lv/transport/cars/audi/allroad/bcdjdp.html
Toyota,Toyota RAV 4,2006,Dīzelis,2.2,296,4700,Tojota Rav4 . Viens saimnieks .Pirkta Latvija. Apkalpojas Amser Motora. ,https://i.ss.lv/gallery/4/776/193955/38790905.th2.jpg,/msg/lv/transport/cars/toyota/rav-4/bxemne.html
Volvo,Volvo XC 60,2014,Dīzelis,2.0,165,15500,181 ZS 133 kW  Webasto  Adaptīvā kruīza kontrole  Laminēti skaņo slāpējo,https://i.ss.lv/gallery/4/776/193955/38790851.th2.jpg,/msg/lv/transport/cars/volvo/xc60/cxxfcf.html
Audi,Audi 100,1990,Benzīns,1.8,315,599,"Pārdod Audi 100 avant, benzīns/gāze  Noņemts no uzskaites, nodokļu parād",https://i.ss.lv/gallery/4/765/191228/38245518.th2.jpg,/msg/lv/transport/cars/audi/100/bbjcl.html
Skoda,Skoda Superb,2009,Benzīns,1.8,220,4950,Pārdodu Škoda Superb krāsa Okeāns. Цвет Океан.,https://i.ss.lv/gallery/4/774/193282/38656225.th2.jpg,/msg/lv/transport/cars/skoda/superb/bmcfbd.html
Lexus,Lexus GS,2005,Benzīns,3.0,235,5450,"Продаю Lexus Gs300, Свежее Т. О налог за 2021 год оплачен, в хорошем сос",https://i.ss.lv/gallery/4/776/193954/38790798.th2.jpg,/msg/lv/transport/cars/lexus/gs/anhld.html
Bmw,Bmw 320,2010,Dīzelis,2.0,263,5200,"BMW e91, facelift, 2.0D Auto tikko ievests no Vācijas, 85kw Jaudīgs un e",https://i.ss.lv/gallery/4/767/191743/38348423.th2.jpg,/msg/lv/transport/cars/bmw/320/dcgph.html
Mercedes,Mercedes A180,2014,Dīzelis,1.5,106,16300,"Продается Mercedes-Benz (А180 Cdi 2014 1, 5diz 80 kW). Авто в отличном т",https://i.ss.lv/gallery/4/678/169277/33855268.th2.jpg,/msg/lv/transport/cars/mercedes/a180/bxmmeb.html
Volkswagen,Volkswagen Sharan,2008,Dīzelis,2.0,135,4190,"Pārdodu labu VW Sharan, 2.0 litru dīzelis 103 kw ar mazu nobraukumu. Lie",https://i.ss.lv/gallery/4/776/193954/38790788.th2.jpg,/msg/lv/transport/cars/volkswagen/sharan/afffg.html
Volkswagen,Volkswagen Touran,2004,Dīzelis,2.0,315,2400,"Pārdodu vw touran 2004 gada ar automātisko ātrumkārbu. Ir arī čipots , j",https://i.ss.lv/gallery/4/776/193954/38790766.th2.jpg,/msg/lv/transport/cars/volkswagen/touran/dneoo.html
Audi,Audi Q5,2009,Benzīns,2.0,249,10950,"Tikko no Holandes. Pārdod Audi Q5 , 2, 0 benzīna dzinējs . Automāts. Pil",https://i.ss.lv/gallery/4/730/182277/36455314.th2.jpg,/msg/lv/transport/cars/audi/q5/bpgnjk.html
Volkswagen,Volkswagen Passat (B7),2012,Dīzelis,2.0,238,6950,"Tikko no Holandes. Firma pārdod VW Passat ar 2, 0Tdi 140 zs , Dsg automa",https://i.ss.lv/gallery/4/730/182274/36454765.th2.jpg,/msg/lv/transport/cars/volkswagen/passat-b7/blojkp.html
Opel,Opel Astra,2005,Benzīns,1.6,215,2950,"Tikko no Holandes. Smuka benzin Astriņa ar 1, 6 dzinēju. Viss darbojas. ",https://i.ss.lv/gallery/4/730/182278/36455505.th2.jpg,/msg/lv/transport/cars/opel/astra/dokfm.html
Toyota,Toyota Auris,2009,Benzīns,1.6,196,4950,"Firma pārdod smuku, koptu Toyota Auris ar 1, 6 Vvti benzīnna dzinēju. Au",https://i.ss.lv/gallery/4/730/182272/36454304.th2.jpg,/msg/lv/transport/cars/toyota/auris/bhlkph.html
Volvo,Volvo V70,2008,Dīzelis,2.4,288,4700,2.4D. D5. 136kw. Из Германии .Новый т/о. Новая резина. Два ключа. Отличн,https://i.ss.lv/gallery/4/776/193953/38790555.th2.jpg,/msg/lv/transport/cars/volvo/v70/bklnpe.html
Opel,Opel Astra,2016,Dīzelis,1.6,186,7950,"Отличный стильный, комфотртный, экономичный как семейный так и рабочий а",https://i.ss.lv/gallery/4/776/193954/38790701.th2.jpg,/msg/lv/transport/cars/opel/astra/eejmm.html
Bmw,Bmw 320,2007,Benzīns,2.0,223,5800,Pārdod BMW 320i E92. N43 motors - 125 kW (170 hp) 2.0l benzīns (4 cilind,https://i.ss.lv/gallery/4/767/191727/38345336.th2.jpg,/msg/lv/transport/cars/bmw/320/apogk.html
Toyota,Toyota Avensis,2006,Dīzelis,2.0,243,3590,"Tikko Ievests Toyota Avensis Facelift, 27, 11, 2006 gada pirma reģistrac",https://i.ss.lv/gallery/4/776/193954/38790642.th2.jpg,/msg/lv/transport/cars/toyota/avensis/allfj.html
Bmw,Bmw X5,2009,Dīzelis,3.0,251,11450,"Tikko no Vācijas. BMW M-Sport 3.0D 173kw, Aprīkota ar ādas recaro salons",https://i.ss.lv/gallery/4/776/193935/38786904.th2.jpg,/msg/lv/transport/cars/bmw/x5/bkkfmb.html
Bmw,Bmw X4,2016,Dīzelis,3.0,207,25555,"Xdrive 35d, M-sportpaket; 230Kw/313Zs; Led lukturi, Sporta sēdekļi, 360 ",https://i.ss.lv/gallery/4/772/192764/38552662.th2.jpg,/msg/lv/transport/cars/bmw/x4/bljxdi.html
Bmw,Bmw 530,2004,Dīzelis,3.0,291,4800,Pārdošanā 5.sērijas bmw (e60) ļoti labā vizuālajā un tehniskajā stāvoklī,https://i.ss.lv/gallery/4/769/192080/38415820.th2.jpg,/msg/lv/transport/cars/bmw/530/bdjdel.html
Audi,Audi A6,2002,Dīzelis,1.9,265,2400,"Tikko izieta skate bez aizrādijumiem, 1.9 superekanomiskais un uzticamai",https://i.ss.lv/gallery/4/775/193594/38718753.th2.jpg,/msg/lv/transport/cars/audi/a6/gbxid.html
Honda,Honda Civic,1999,Benzīns,1.4,286,650,"Sakarā ar jauna auto iegādi, pārdodam Honda Civic. Sīkāka informācija zv",https://i.ss.lv/gallery/4/776/193951/38790185.th2.jpg,/msg/lv/transport/cars/honda/civic/akxpd.html
Seat,Seat Altea,2008,Dīzelis,1.9,285,2700,Auto tikko ievests no Nīderlandes. Piereģistrēts un izieta Tehniskā apsk,https://i.ss.lv/gallery/4/770/192388/38477591.th2.jpg,/msg/lv/transport/cars/seat/altea/bpcipn.html
Toyota,Toyota Corolla,2004,Benzīns,1.6,178,2100,"Продается Toyota Corolla 1.6 бннзин 81 kw 110 л/сил, в хорошем состоянии",https://i.ss.lv/gallery/4/776/193949/38789720.th2.jpg,/msg/lv/transport/cars/toyota/corolla/hciel.html
